Content,Rating,Label
挺好的，是送给朋友吃的，他挺喜欢的,5,1
东西是好东西啊，可是不会做浪费了,5,1
非常的好，值得购买，满意的购物。店家也非常好！！,5,1
可能个头较小的原因，蟹黄不是太多,3,0
口感还行，肉和黄都挺满的,5,1
不错的，个头大，蟹黄很多,5,1
这玩意不太好吃，比帝王蟹差远了,3,0
过节买的，送给同学，走亲戚拜年送点水产,5,1
好像没有什么黄，味道也一般不如买新鲜的。,5,1
一直信赖京东，超级快的物流，东西放心,5,1
便宜没好货啊，下次还是买活的吧,5,1
还挺好的!,5,1
很好的东东，习惯性好评。,5,1
面包蟹还是很不错的，送货速度也话也新鲜。,5,1
一笔叼遭，全坏，发信息咨询也不回。有史以来网购最差体验。,1,0
"味道很好，建议做成咖喱的
总之物有所值，味美价廉！！",5,1
很环保很厉害的样子，很环保很厉害的样子。,5,1
黄满满的，蟹很大，也很新鲜，日期也比较近。口感很好，没有网上说的闻起来难闻的味道。,5,1
黄挺多的,5,1
平时生活用品，生鲜之类的都在京东买了，方便快捷，质量还有保障，买得放心,5,1
小腥气 很饱满 肉质有点松 尝个鲜不错,5,1
非常喜欢，非常好用，值得购买，下次继续来购买。,5,1
个头很大,5,1
"味道很好
超大一只
蟹黄很多
一个人一只根本吃不完
值得入手",5,1
过年买来吃的,5,1
很大的一只！肉很多！黄也多！挺新鲜的！,5,1
好好味，第二次送了，好好好,5,1
不错啊，做的咖喱蟹，美味,5,1
肉很多，很肥，正好三十那天吃的,5,1
两三个人吃足够了，打开全是黄，物流很快，好评,5,1
肉很多，口感好。做的咖喱蟹，非常受欢迎,5,1
面包蟹很大，里面都是肉和黄。很给力，好好吃，以后还来买！赞,5,1
不错，评价晚了。以后还会光顾！,5,1
京东自营，质量有保障，价格还实惠，物流超级快！,5,1
太棒了，咖喱蟹,5,1
物有所值，好！,5,1
很好，买了2个，其中一个黄很多。,5,1
价格合适，发货速度很快，东西还不错还不错还不错,5,1
还行吧，毕竟熟冻的，加热后还挺饱满,5,1
第一次买，自己按推荐上做的，还算成功。,5,1
味道非常好，黄也很多，做的炒年糕，超级好吃,5,1
挺快的，已经收到货了，还没有使用，希望是好的！,5,1
东西不错，物流很快！,5,1
这个面包蟹里面黄很多，肉也很多，比较适合做香辣蟹。,5,1
每个都非常饱满，下次回来买,5,1
快递速度很快。服务很好。客服态度好。商品不错,5,1
物流速度太快了 一直在京东购物 售后服务超好,5,1
非常好，感谢快递师傅,5,1
挺大的 很肥 味道还可以 总归没有活的好吃,5,1
不错，够丰满，口感还好吧，毕竟是冻的。,5,1
东西很好，蟹黄满满的！,5,1
非常满意，与卖家所说的一致，速度快，服务好，支持支持支持！,5,1
挺好的，满满的蟹黄。,5,1
买过几次了，全家都喜欢吃，味道很好,5,1
买过几次了，全家都喜欢吃，味道一级棒，适合蒸吃,5,1
过年吃的，面包蟹不错，味道也挺好。,5,1
大家看图片吧，质量太差了，一共买了四只吃了三只一点黄也没有，失去信心了，以后再也不买了,1,0
超大一个，蟹膏又好多,5,1
吃了味道还行吧 不是特别鲜,5,1
包装也太简单了吧！就一个方便袋子！,3,0
还可以，挺肥的,5,1
货收到，很好谢谢快递小哥和京东！,5,1
样子可以，个头可以，但是颜色不太好，就是大,5,1
买了俩！一个好一个坏！,5,1
收到货没细看，想吃的时候打开一看一只腿都没有了就倆大钳子了.买的时候要注意了,5,1
这个大的还可以！一块买的小的不太好！,5,1
比超市便宜，送货还快，京东买的就是方便,5,1
东西很好，很不错 ，物超所值。,5,1
吃的时候感觉一般，想吃还是去海鲜馆吃新鲜的比较好。,5,1
分量足，黄很多，蟹钳肉也很厚。,5,1
炒香辣蟹还是不错的，肉和黄都挺多的。。。。。。,5,1
还凑付吧！总觉得不是很新鲜！物流很快，快递小哥很给力！,5,1
质量一如既往地好啊，物流快递还非常给力，以后购物就选京东了?赞一个?,5,1
送货上门快速，蛮好的,5,1
京东生鲜品质好，物流快，优惠活动给力。,5,1
"东西买回来，还没有动
也不知好不好


但是多年京东购物经验，这次真的被惊呆了
看图，其他不说",5,1
这个螃蟹不错，黄很多肉很咸很大，就是有点贵,5,1
已经吃得光光，没办法拍照了，品质很不错，值得买,5,1
好大的螃蟹，周末尝尝。希望不会失望！配送超快，还是自营的好。,5,1
好大的螃蟹  蟹黄很多 宝宝喜欢吃。,5,1
去年春节就买过，很实诚，今年春节又买了，很新鲜也很满，味道不错。,5,1
老妈老爸很喜欢！蟹黄超多,5,1
做法也是参考的介绍，肉多，新鲜，吃的好撑,5,1
一般 一般 一般,5,1
口感好，颗粒大，比之前用过的都好，物所超值！,5,1
肉和膏特别饱满，比较鲜嫩，而且比超市便宜很多！还会回购！赞赞赞赞赞赞赞赞赞赞赞赞赞！,5,1
蟹黄超级多，就是吃着费劲,5,1
经常在京东上买东西，快递给力，东西实惠好吃，孩子喜欢！,5,1
蟹黄饱满，分量足，发货速度快。,5,1
肉有一股氨气味，外观和味道跟预想的一样，建议买生的,3,0
螃蟹挺大的，不过肉质一般，发紧，感觉是很长时间的,5,1
非常不错，很好,5,1
好吃，味道不错。值得购买。这个蟹肉少了些，比较是熟食。,5,1
真的很好吃，很鲜，还会再买！,5,1
很一般，不会再买了,4,1
好吃，肉很多，有蟹黄，蟹黄也很大,5,1
没什么肉，都是水，╯﹏╰！不说了，以后不买了！,3,0
味道比较一般，还是买新鲜的好,5,1
鲜嫩黄多，越大个越划算,5,1
快递辛苦、谢谢！！,5,1
包装简易，运输保温，到手一点没化。黄不少有些硬。,5,1
东东一般，没有新鲜好，感觉有点干,3,0
买了很多回了，商品确实不错,5,1
真心不错。下次还会买，物流很给力，第二天很早就到了。,5,1
有一只壳是破的，内部的黄都流失没了。其他两只完好。,5,1
宝贝收到，非常好，物超所值，非常好的一次购物体验。,5,1
不错，挺大个的，干净，肉多,5,1
面包蟹很大也很饱满，炒着吃很不错,5,1
很快服务很满意非常满意,5,1
黄不少，比市场买的那个特别咸的活螃蟹好吃。,5,1
不错，蛮大的，黄也多，很好吃，下次还会买的,5,1
这种蟹需要比较重口的做法。避风塘或者豉椒都不错。,5,1
https://item.jd.com/100002167572.h#l,5,1
好吃，买了几种不同口味的，慢慢吃，活动加油！,5,1
第一个还可以吧，第二个不怎么好，不是很合算的,5,1
京东的优质客户体验，好。。。。。。。。,5,1
味道鲜美，价格不贵，快递给力,5,1
很失望，脏就不说了，各种沙。然后一只壳很脏。一只干脆就剩三个爪子了，少了七条腿。不会再买了。,5,1
拿到货一看日期去年9月份的，这是蒸完的效果图,5,1
很好这种螃蟹，花很大，吃很多，就是没多少肉,5,1
吃的很开心,5,1
肉有点粗啊，没有评论那么好吃。,5,1
相当肥妹。。很好的螃蟹。。。。,5,1
很肥,5,1
很大，肉很多，就是有点咸，相信京东,5,1
少了三个脚，感觉不是很好,5,1
蟹吃完了，太大了，都勉强吃完,5,1
过年买了一只，个头大，黄少肉多。还可以吧,5,1
嗯！送货快，服务好。,5,1
宝贝收到了，个大，新鲜，非常满意！全5分。吃完再来买。,5,1
给老妈买的 比店里便宜不少呢 相信京东,5,1
过年的时候吃了，螃蟹粥很好吃，要是新鲜的肯定更好吃?,5,1
不错，京东商城购买商品价格优惠，送货速度快。,5,1
很大的螃蟹，还没吃，味道就不知道了,5,1
很好用，又方便，又干净，又实惠，又快捷，又好看，又耐用,3,0
还行吧，黄很多。,5,1
规定时间送不到，说是快递员回家过年了，只能自取,1,0
本人比较懒，给这个评价的商品都挺好,5,1
东西非常好，想再买涨价了，下次一定会买的。,5,1
很好，物美价廉，物流快速，物有所值，物尽其用,5,1
看着诱人，吃起来一般 ，肉咸，肉粗，黄发渣,5,1
螃蟹很大，黄很多，大家吃起来非常开心。,5,1
非常好，京东自营值得信赖，速度快，质量优，服务好。五星好评没的说！,5,1
一如既往的支持京东，杜绝中通！,5,1
非常好吃 味道好极了 不错 吃完再买点,5,1
非常不错，很好吃，肉质鲜美，蟹膏饱满,5,1
东西真不错，强烈推荐，值得买,5,1
好，好，好,5,1
还可以，味道非常好?,5,1
买了三个，个头很大，就是让我蒸飞了，壳太硬，必须有工具,5,1
第二次购买了，满满的蟹黄，非常满意！全5分。吃完再来买。,5,1
很不错的一次购物体验，活动的时候买的，很划算，物流很快，一直很信赖京东。,5,1
还行，主要就是膏和肉都不错比之前吃的小规格好太多,5,1
个头很大，满满的黄，值得购买,5,1
价格便宜送货上门方便，，，，，，，，,5,1
过年的时候买的 两个小的一个大的 还可以吧 黄真的很多 好评,5,1
还得大的吃着过瘾 黄真的很多 快递送的很及时,5,1
熟食，吃起来有点咸，味道没有想象的好，有点小失望，个头听到～,4,1
太划算了，这么便宜买到这么好的衣服，面料柔软，穿着舒服，长短刚刚好。,5,1
衣服样式好看，面料柔软质量很好价格也不贵，穿上试了试，也非常舒适京爽，如有需要还会购买的！,5,1
衣服很漂亮，是纯棉的，手感很好，物有所值,5,1
睡衣很可爱&hellip;穿着很舒服~透气性还不错~,5,1
物流挺快，包装挺好的，衣服质量不错，穿起来很舒适，很称心的一次购物！,5,1
东西收到了，还可以吧,5,1
衣服收到了，料子还挺舒服的，图案也是我喜欢的风格，嘻嘻，很可爱，推荐，值得够买,5,1
质量非常好，大小合适穿上舒服，物流很快，服务态度也很好，满意好评,5,1
睡衣总体来说是不错的，首先穿起来舒服，其次的话没有质量问题，所以说这次购物是值得的,5,1
很可爱哦，收到好喜欢(??&omega;?)?嘿，有需要会再来啦啦啦,5,1
睡衣收到了，面料舒适，花色很漂亮，物流很快，客服态度好，以后还会光顾的。,5,1
透明到没朋友,4,1
睡衣款式简单大方，颜色正图案可爱，纯棉面料吸汗透气舒适亲肤，价格实惠，喜欢,5,1
快递发货挺快的，收到了，质量很好，面料挺舒服的，款式可爱，很喜欢,5,1
衣服收到了，是我喜欢的款式。质量还可以一分钱一分货。不过图案很呆萌可爰，非常喜欢,5,1
宝贝已经签收了  感觉还不错 店铺服务好 物流快 很喜欢,5,1
面料不错，棉的穿起来很舒服，下次还会再购,5,1
质量非常好，物流也快，洗后没变型，很满意,5,1
睡衣棉料柔软，穿着舒服，纯棉的吸汗，透气性很好，宽松大方，在家穿着方便,5,1
料子很舒服呢！现在穿刚好哦！谢谢卖家！,5,1
睡衣质量很好，面料也舒服，很可爱的小熊图案，很适合夏天穿，哪哪都好，价格美丽，真不错,5,1
衣服质量不错宽松，穿起来挺舒服,5,1
衣服收到了，摸上去面料很舒服，价格实惠质量又好，非常满意。,5,1
质量挺好，穿起来舒服，上身效果挺好的！,5,1
睡衣质量还不错，是纯棉的，挺透气的，给个好评。,5,1
睡衣的料子穿上舒服，尺码也合适，洗过没有褪色，挺满意的。,5,1
睡衣收到了。款式好看，图案也可爱。穿着也舒服，值得购买,5,1
东西特别好，实惠，布料摸着比较舒服,5,1
短袖，质量好价格便宜款式颖，样式好看，尺码很准，穿着舒服颜色很正做工精细值得信赖客服态度好发货快,5,1
纯棉的穿着就是舒适，做工跟质量都不错，物美价廉,5,1
哈,5,1
睡衣质量不错，穿着很舒服，大小合适，面料也不错，做工很细致，很划算,5,1
睡衣到了，穿着很舒服，衣服是棉的，夏天穿着很凉爽，喜欢,5,1
货到了，睡衣真心不错.图案好可爱、效果也不错大小码数很合适、值得购买,5,1
睡衣收到了，物流很快，质量很好，是棉的，穿着正好，舒服。,5,1
睡衣收到，很可爱的睡衣，是我想要的，质量挺好。面料也舒服，穿着睡觉就是要一件好睡衣。喜欢！！,5,1
好可爱的衣服，衣服穿着很舒服，而且还很凉快，卖家发货快，很满意,5,1
款式图案设计元素的搭配很漂亮非常喜欢,5,1
睡衣质量好，标准码，合适，面料柔软舒服，纯棉的面料，艳色无色差，满意好评,5,1
款式蛮好看的，穿着挺可爱的，布料也蛮柔软的，很透气,5,1
衣服收到了，质量没得挑，面料挺柔软的，让我瞬间想起了童年的大力水手动画片。嘻嘻,5,1
和图片描述的一致，满意，质量很好 发货速度挺快 客服态度很好 全五分,5,1
睡衣面料不错，是棉的。手感很好，已经水洗了，没有出现变形。线头什么的也没有，做工挺好的！,5,1
很可爱的睡衣，面料也很好，价格又便宜，穿着很舒服，透气性也很好，准备再买一套换洗。,5,1
睡衣不错  质量很好  面料很舒服透气   这个价格很值,5,1
睡衣收到了。真的是不敢相信有这么柔软的布料。还这么的便宜，会再来复购的,5,1
质量很好，穿着舒服，透气，纯棉面料，价格实惠，尺码标准,5,1
睡衣收到了，质量很好，穿上挺合身的。质量也可以。没有色差。,5,1
睡衣收到了，买了最大号，穿在身上挺宽松的，，物流也挺快的。款式非常可爱！,5,1
衣衣收到了 质量不错 板型也很好 超值,5,1
睡衣是纯棉料子的，穿着很合适，发货速度快，图案我也很喜欢。,5,1
睡衣收到了，质量很好，面料舒服，穿着合适，款式新颖，很好的一次购物,5,1
面料很舒服，质量很好，大小合适，穿着很舒服，很可爱，不起球，物美价廉，很喜欢。,5,1
宝贝收到了，质量不错，穿着很舒服，是纯棉的图案和款式都挺好的。,5,1
睡衣到货了，物流很快包装完好，打开没有异味，面料柔软舒适，尺码合适。,5,1
衣服质量超级棒，物超所值哦，很舒服布料也喜欢，想买的可以下手,5,1
睡衣质量很好，舒服柔暖透气款式新颖，物流也很快，店家服务态度也很好,5,1
衣衣收到了 这个价格买到很划算 犹豫的宝宝赶快下手吧,5,1
款式喜欢，面料好，质量挺不错的，下次还会来这家店买的。,5,1
睡衣质量不错，面料柔软，穿着特别舒服，价格实惠！,5,1
面料不错，洗了不掉色不走形，没有多余线头，没有异味，很满意,5,1
很快就收到了哦，很舒服很合适，质量还很不错呢,5,1
睡衣质量不错，穿上很舒适，是纯棉的，布料柔软，和实物图片一样，码数标准大小刚好合身，满意。,5,1
穿着很合适，质量很好，很舒服，物流也很给力,5,1
简直太值了，真是物超所值，这么便宜的价格能买到这么好的衣服，质量很好，下次还来这家,5,1
睡衣质量不错，纯棉的穿着很舒服，版型也不错，图案设计可爱，价格也实惠，有需要的推荐购买。,5,1
"睡衣收到了,质量好,款式漂亮,没有任何线头,价格实惠",5,1
非常可爱的一款睡衣，穿着舒服透气，颜色无色差,5,1
面料很柔软，穿着很舒服！物有所值。,5,1
质量很好 穿着很舒服 也好看 洗了一下也没有掉色 喜欢,5,1
睡衣料子好，夏季穿着薄薄的挺凉爽，图案好可爱*^o^*，超喜欢。,5,1
睡衣质量很好～面料超级好，穿起来很舒服的，而且很可爱呢～,5,1
衣服质量很好，穿着很舒服是我喜欢的的款式洗了不起球不退色。物美价廉值得购买！,5,1
睡衣感觉还不错，质量还好，面料舒服，这个价格太值了，很喜欢！,5,1
只能说一分价钱一分货吧,4,1
睡衣收到，质量很好，穿着舒服透气，颜色的图片一样，样式也蛮好看，价格还便宜，满意,5,1
睡衣款式新颖，面料柔软舒适，穿着很可爱，质量不错。,5,1
不好?&hellip;&hellip;,5,1
面料款式难好，下水不掉色，穿上舒服透气,5,1
衣服收到，料子柔软舒适，做工精细，图案可爱，减龄，值得推荐,5,1
睡衣好可爱哦，很喜欢，颜色图案都超赞，而且价格实还,5,1
衣服收到了，大小合适，穿上感觉挺舒适，好评！,5,1
衣服收到了，质量挺好的，做工也精细，图案很可爱，码数也标准，好评。,5,1
宝贝收到了，衣服面料柔软，图案设计很漂亮，店家态度很好，很愉快的一次购物，,5,1
睡衣质量特别好尺码标准面料柔软，穿上很舒服，不起球，不掉色上面的图案也特别喜欢，满意五星好评。,5,1
到货了，睡衣面料柔软舒服，图案可爱，价钱划算，值得推荐哦,5,1
衣服面料图案都喜欢，当家居服也很好，买菜，超市都可以。主要是比专卖店便宜。,5,1
衣服面料很舒服 大小合适，便宜又实惠，会继续关注的?,5,1
睡衣质量不错，码数标准，洗了不褪色不变形，面料也舒服，与卖家描述一致，好评！,5,1
东西收到了，质量很好，没有线头，做工精细，满意,5,1
可爱的睡衣 喜欢穿着舒服软软的 比店里卖的实惠多了,5,1
衣服质量很好，款式也挺漂亮的，上身效果不错，满意的一次网购，好评了,5,1
这睡衣收到了很萌萌哒，好喜欢呦，布料很舒服,5,1
睡衣很漂亮，面料柔软穿着也舒服，价格还挺实惠，比在店里买优惠多了。,5,1
纯棉的啊，好看，颜色正，是我喜欢的图案，好好好,5,1
睡衣收到了，物流快，包装也很好，无色差，喜欢！,5,1
衣服质量不错，亲肤柔软，凉快，上面的图案好可爱,5,1
衣服还不错，质量挺好的，面料舒服，价格也便宜，很满意,5,1
睡衣棉质的很舒服，小熊可爱呢，暑假了，在家里直接穿，当家居服也很不错,5,1
快递很快，衣服质量没得说，外面一百多的也不过如此，京东购物就是好，质量杠杠滴！,5,1
睡衣收到了，做工精细，质量很好，面料柔软，穿着很舒服，下水后不掉色，很满意,5,1
睡衣质量很好，已经洗了也没有掉色变形，价格也不贵，很满意的一次购物,5,1
货已收到，衣服质量好，穿起来很舒服，下次买睡衣就你家了。,5,1
睡衣质量非常好，穿上很舒适，款式我很喜欢，非常满意哦。,5,1
质量很不错，手感摸着舒服，不缩水不变形，物流到货快！！,5,1
很好料子可软 凉快舒服  哈哈哈超级开心  少女心啊哈哈,5,1
衣服质量挺好的，包装严实，面料很舒服，大小合适。,5,1
呆空调屋里面穿棉料的睡衣还是很舒服，很贴身的，还可以穿着楼下买点东西，不错?,5,1
睡衣收到了，物流很快，面料舒服透气，做工细致，没有色差，与图片描述相符。,5,1
质量很好穿着舒服非常满意,5,1
睡衣收到了，已经下水洗过了，穿上很不错，质量很好，很柔软，款式也好看，喜欢，,5,1
睡衣收到了，大小正合适，面料穿上很舒服，这价钱超划算。,5,1
睡衣收到了，物流很快，立马就试了下，特别合身好看,5,1
宝贝面料柔软舒适，尺码很合适，上身效果和图片一样好看，花色是我喜欢的。,5,1
睡衣花色好看，和图片一样，面料很舒服，尺码标准，穿上萌萌哒,5,1
睡衣收到了，挺柔软的，是纯棉的，穿着舒服，很满意，下还会再来。,5,1
特别好，穿着很舒服,5,1
穿着舒服，大小和适，面料很好，我喜欢做工细致，包装很细心，服务很好物流很快。,5,1
睡衣面料是纯棉的，穿了很舒服，尺寸刚刚好，喜欢！,5,1
睡衣挺好的！穿起来很舒服，而且也挺好看的！很喜欢！,5,1
料子很好，穿上很舒服。图案很可爱，非常喜欢。好评,5,1
睡衣面料，透气，大小正好，小熊图案很可爱，喜欢哦,5,1
睡衣面料舒适，做工也细致，价格实惠，感觉入手超值了，后期继续关注店铺。,5,1
非常漂亮的一款睡衣，质量特别好，不掉色不起球，，非常满意的一次购物。,5,1
睡觉穿起来很舒服面料也很柔软大小也正合适不变型。,5,1
衣服收到了，面料柔软，做工精细，穿在身上很舒服。,5,1
质量不错，摸上去很舒服，这是我很喜欢的一款，看了好久才下手的，收，网购以来最满意的一次购物了。,5,1
睡衣是棉质的，穿着很舒服，图案很可爱做工精细给五星好评,5,1
最主要质量好还值，舒适性高,5,1
很可爱，试了下大小刚好，面料柔软，已经过水洗了！,5,1
睡衣收到了，质量很好呢！很满意的一次购物！,5,1
卡通的蛮可爱的，颜色是我喜欢的，布料摸起来很舒服，码数也非常合适！,5,1
好看，质量也好，很满意的,5,1
收到货了 质量很好 穿着舒适 透气性好 大小合适 非常满意,5,1
睡衣质量不错，纯棉的，透气性好。穿上舒适。,5,1
送人的，希望能够喜欢，也希望他欢欢喜喜，还是不错的，喜欢的朋友可以购买。,5,1
快递很快哦，睡衣不错，布料挺好的是棉质的，很舒服,5,1
衣服收到，很不错，质量和颜色都是我喜欢的，重要的是价格也不贵。,5,1
宝贝气收到了，质量不错。衣服和图片描述一下没有色差，穿上舒服透气。满意！！,5,1
尺码标准，做工精良，颜色正，穿着舒适透气，清凉，性价比高，满意！,5,1
物流很快就到了，洗后没有出现掉色现象，穿起来挺舒服的，比较满意,5,1
"款式不错,质量挺好的，面料很舒服，喜欢",5,1
款式挺好，颜色正，面料挺舒服，做工精细，性价比高，穿上舒服，效果满意！,5,1
睡衣收到了，棉质不错，是纯棉的，穿着挺舒服的，好评,5,1
质量蛮不错的，快递也是蛮快，我穿着也是蛮舒服的，总体来说很满意！,5,1
睡衣布料不错，穿起来很舒服的，图案也挺好看的，邻居看到了说下次也让我帮她买,5,1
面料舒适，可爱的图案很让人喜欢，尺码也正合适,5,1
衣服收到了！布料舒服透气，质量真心不错，满意,5,1
面料很柔软穿着很舒服，洗过了没有掉色变形现象。一眼就看好了这个颜色。真不错，满意,5,1
睡衣质量蛮好的，透气不粘身，图案好看，满意。,5,1
睡衣面料好，穿上舒服，图案很漂亮，也很可爱，很喜欢,5,1
睡衣图案很可爱，面料舒服，居家睡觉很赞。,5,1
睡衣穿着非常舒服，质量不错面料很柔软。有机会还会回购。好评,5,1
衣服质量非常好，手感特别舒服，图案漂亮，物流也给力，是值得推荐的一款睡衣，很满意。,5,1
睡衣收到，质量不错穿着舒服，洗了没褪色。,5,1
衣服质量很好，款式新颖，做工精细。纯棉的穿着非常舒服，这品牌信得过,5,1
简直太值了，真是物超所值，这么便宜的价格能买的这么好的东西，质量好的没得说，下次还来你家,5,1
睡衣非常可爱，面料舒适，夏天穿着很凉快，喜欢。,5,1
　　质量非常好，真出乎我的意料，包装非常仔细，非常感谢，祝生意兴隆!,5,1
睡衣宽松，穿着舒服，没有色差。跟图片描述一样，水洗了没有掉色，价格也不贵。物美价廉。,5,1
睡衣款式好看，穿着合适，质量不错，面料舒服，价格实惠！,5,1
收到，很满意，非常喜欢穿着很舒适料子棉质面料非常柔软，质量非常好?,5,1
非常喜欢的款式和图案，和描述的一样，质量很好，不掉色不缩水，价格也实惠,5,1
。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5,1
收到货后，朋友正好在家，忙夸好看，她也要买，性价比高，会推荐给身边的朋友,5,1
物流很快，质量很好的，很便宜，物美价廉，值得购买,5,1
拿回来了睡衣，摸手感不错奥，穿着合身舒服透气，做工精细没有跳线特别是上面的卡通图案挺好喜欢,5,1
物流给力，面料不错，穿着舒服，款式还可以的，码数合适,5,1
睡衣收到，尺码大小正合适，面料穿了很舒服很好看的，价格超实惠，非常满意,5,1
睡衣很好的，已经穿了舒服很凉爽，想不到30多能买到那么好的睡衣，比商场里便宜多了，真的很满意的。,5,1
物流很快，面料柔软舒服，大小也正好，性价比很高不错！,5,1
睡衣收到了?物流挺快的。刚拿去洗了，暂时没发现褪色，期待明天穿上,5,1
睡衣收到，物流很快，试穿了面料很舒服，是我喜欢的款！,5,1
尺码标准，穿上刚刚好，颜色没有色差，料子很柔软，卡通的图案穿上萌萌哒,5,1
睡衣已收到；面料很舒服！尺码刚刚好！喜欢,5,1
衣服中午收到了，没色差，面料很柔软，穿着挺舒服的，大小合适，已经下水洗了，不掉色。,5,1
透气吸汗不起球不褪色，图案非常的可爱是我喜欢的，我个人觉得性价比高蛮喜欢的～,5,1
物流很快就收到了，大小合适，质量也好五星好评。,5,1
面料摸起来很舒服，做工精细，图案很可爱，穿上很舒服，满意。,5,1
睡衣收到了！面料很舒服！是纯棉的！这价钱买得超值！满意！,5,1
睡衣收到，质量挺好面料柔软舒服透气，大小合身图案刺绣的显得衣服更好看了准备还买一套。,5,1
睡衣收到了，女儿穿着刚刚好，颜色和图片一样，没有色差，女儿说布料穿着舒服,5,1
面料很舒服，做工好，穿上休闲又可爱，很适合居家穿，价格也不贵，准备再入手一件穿。喜欢。,5,1
衣服收到了，很好看面料舒服，尺码标准，物流很给力。,5,1
宝贝收到了，布料摸着柔软穿着挺舒服的，衣服上的图案很可爱，质量也不错喜欢。,5,1
衣服穿起来很舒服，质量很好，洗了也不起毛,5,1
睡衣收到了，图案设计很好看很可爱，面料也好，洗过了，没有发现掉色的现象，价格实惠不错,5,1
睡衣收到了，大小合适，面料舒服透气，下水洗了不褪色，不起球，价格实惠,5,1
纯棉的，质量很好，样式也是很喜欢，在家穿的很舒服,5,1
睡衣收到，质量很好。布料柔软，穿着舒服，透气性也好。尺码标准，关键价格优惠。挺不错的！,5,1
已收到，质量还不错！面料柔软舒适！穿上刚刚好！价格便宜?,5,1
睡衣收到了，大小合适，面料舒服透气。物超所值了。,5,1
很快收货了，衣服做工不错，质量很好而且价格也很实惠，推荐给朋友了,5,1
好可爱的睡衣，纯棉的贴身穿好舒服，稍微有点宽松，穿上睡觉正好,5,1
睡衣收到了，质量不错，面料柔软，穿着睡觉舒服，洗了也不变形，满意,5,1
睡衣已经收到了，到货快。睡衣试穿合身，花纹很漂亮，面料柔软舒适，比较喜欢。,5,1
睡衣质量好，款式也挺喜欢的，布料摸起来很软，价格便宜，满意,5,1
睡衣收到了，穿在身上很舒服，也很宽松。面料摸着也柔软，非常的满意。,5,1
衣服很漂亮，款式挺可爱的，穿着减龄，布料也很舒服透气,5,1
睡衣款式颜色和图片描述一样，面料柔软很亲肤，穿上很舒适，又很大方，价格还实惠，一件很赞的家居服哦?,5,1
收到就下水洗了。不缩水。不掉色。睡衣故意买大一码，穿着舒服。,5,1
喜欢小熊?的睡衣，昨晚已穿上了，面料质量很好，穿上舒服?,5,1
面料是全棉的，图案清晰，穿着透气舒服。洗了也不褪色。非常满意的一次购物,5,1
睡衣质量很好，性价比高，好评！,5,1
睡衣好可爱，质量很好，穿起来特别舒服很nice，非常满意,5,1
睡衣收到了，很可爱，穿着也很舒服，简直是爱不释手，我很喜欢。??,5,1
衣服收到大小刚好质量还可以继续下次的合作,5,1
布料摸起来很舒服，颜色和款式都是我喜欢的！,5,1
睡衣的布料用的让人挺舒服的，款式比较可爱。,5,1
睡衣收到了，款式面料都不错，上身很舒服，喜欢的宝宝可放心下单&hellip;&hellip;,5,1
物流很快，收到货就打开试了一下，质量很好，穿上也很舒服  软软的  也很可爱  ，下次还来,5,1
"睡衣收到了，料子很舒服衣服做工精细没有线头,在家穿着舒服方便,透气凉快价格也实惠！买值了",5,1
睡衣质量很好，昨天已经过水洗了，今晚就可以穿了，很喜欢图案，特别的可爱。,5,1
睡衣收到了，款式很很喜欢，可爱风，可以。装嫩，哈哈哈好穿还会再来。,5,1
收到了，物流快，质量很好，是棉的，透气性很好，穿上很舒服，价位很划算，挺满意的,5,1
睡衣面料柔软舒服，图案清晰可爱，做工也不错，穿上舒服也透气,5,1
料子真不错，软和，穿上很舒服 图案也好看，只要你喜欢，什么年龄都不是问题。,5,1
面料柔暖，手感好，试了下合身，舒服，喜欢。,5,1
料子很好，穿着舒服，图案很可爱，收到货先洗了一下，不错，不掉色，挺的，很喜欢,5,1
衣服很漂亮，穿上很舒服下水不掉色物流也很快。购物非常满意。,5,1
睡衣还可以，价低，性价比还行，穿在身上也蛮舒服。,5,1
睡衣收到，物流快，颜色正规格尺寸标准，面料柔软手感好，穿着舒适凉快，值得购买。,5,1
收到货就试穿了，大小很合身，衣服质量很好穿起来很舒服！喜欢！,5,1
衣服质量可以，面料舒服，花型好看，款式也很好，卖家发货很快，个人比较满意。,5,1
睡衣收到了，质量比想象中好，这个性价比真的挺高的,5,1
睡衣收到，料子舒服透气，图案可爱，做工精细，非常满意,5,1
收到睡衣，快递小哥哥很给为，质量很好，料子柔软，穿着舒服。,5,1
睡衣好看，码数合适，质量满好的，穿着舒服,5,1
衣服收到了，质量不错，洗了不褪色，是纯棉的！穿着很舒服！,5,1
睡衣很舒服，图案很可爱，快递速度很快，下次再来买,5,1
睡衣很漂亮，做工精细，印花很可爱，面料透气凉爽,5,1
睡衣质量很不错，面料舒服，做工细致，穿上很舒服，很可爱的一款睡衣,5,1
款式太喜欢了，做工精细，没有多余的线头。价格不贵，有需要还会再来的！！,5,1
质量不错！面料穿上很舒服！做工非常精细！快递很给力！非常满意！,5,1
，宝贝收到了，我超喜欢，做工质地都好得没话说，呵呵，服务态度也超好， 很有心的店家，以后常光顾,5,1
质量没让我失望，面料舒服，值得推荐,5,1
收到了，质量不错，穿着很舒服，价格也不贵，很满意,5,1
